年号,月,ウ,日,グレゴリオ暦,地域,天変地異などの記事,原出典,掲載書誌
康暦01,6,0,20,13790810,山城,注進、上野御庄畠河成不作…都合六反大五十歩内 河成三反…,山城国上野庄河成不作畠注文,教王護国寺文書2-567
康暦01,9,0,17,13791104,羽前,羽黒山一切経供養有、此年大飢饉、疫癘ニテ、人多ク死ス、,大泉庄三権現縁起,山形県史中世史料2
康暦01,12,0,23,13800208,山城,注進、上野御庄内畠并不作等事…已上四反三百十歩分銭一貫四百六十文、,山城国上野庄河成不作畠注進状,教王護国寺文書2-573
康暦02,0,0,0,13800215,山城,巷所除分康暦二年のふさくの事…已上六貫二百四十二文 ／右注進如件、／永徳弐年三月十一日下司代彦六、,巷所不作分地子銭注進状,教王護国寺文書2-604
康暦02,4,0,29,13800610,京都,頃日、赤斑瘡流布、,続史愚抄中篇28-128,新訂増補国史大系
康暦02,6,0,15,13800725,山城,注進、上野御庄内畠并不作河成事…一、五石二斗四合二勺二才内 一石五斗三升 不作河成、,山城国上野庄河成不作畠注進状写,教王護国寺文書2-580
康暦02,8,0,19,13800926,播磨,［学衆方評定引付］一、矢野庄損亡事／百姓申状披露之処、非天下一同損亡者、不可免之旨、最初被定上者、当年ハ天下一同年也、何様可申之哉、且ハ先年丑年（応安6）并去々年（永和4）猶以不申、何当年事新申哉、,東寺百合文書ﾈ53,相生市史7-252
康暦02,10,0,0,13801106,摂津,［垂水庄内検注進状］…惣田数97町3段小15歩内／43町1段307（損田は44％）,教王護国寺文書583,吹田市史5-205
康暦02,12,0,25,13810129,山城,注進上野御庄康暦二年御年貢散用事…二石 当損亡水損分／一石八升 朝原不作損亡／一斗九升五合 新開不作…,山城国上野庄年貢算用状,教王護国寺文書2-584
康暦03,0,0,0,13810203,丹波,［大山庄年貢算用状］…重除／八石 西田井損亡／三石 谷田損亡／…,東寺百合文書に,兵庫県史中世6-288
康暦03,0,0,0,13810203,山城,巷所除分永徳元年のふさくの事…已上五貫四百四十二文 ／右注進如件／永徳弐年三月十一日下司代彦六、,巷所不作分地子銭注進状,教王護国寺文書2-605
康暦03,2,0,4,13810308,京都,率一衆就上府、真読大般若経、蓋為府君疱瘡祈祷、,空華日工集,後鑑2
永徳01,2,0,24,13810328,改元,革命（辛酉）、,皇年代私記,東大謄写本
永徳01,6,0,1,13810701,京都,義満、神泉苑に雨を祈る、,愚管記,史料綜覧7-118
永徳01,6,0,26,13810726,大隅,［名和慈冬書状　禰寝右馬助（久清）宛］…当所ゑ廿三日ニ罷越、やかて同廿六日勢仕候て、宮古城の辺やき払、又早田共かりとり、少々なきすて候也、やかて其日、陣ニのり候へきよし存候処ニ、以外雨ふり候し間、三股ひき帰候、今月廿八日やかてつめ陣とり候へきよし存候処、あまりに雨ふり候間、来月廿二日陣をとり候へく候、梅北とつれあい候て、あなたこなた、此辺を荒候へく候、…,大隅禰寝文書,南北朝遺文九州編5-5663
永徳01,7,0,25,13810823,日向,［名和慈冬書状　禰寝右馬助＜久清＞宛］…一、都城（諸県郡）近所作毛等、先立早田等少々枯候処ニ、猶も相残候つる程ニ、去十七日、八日ニ、かり陣お取候て、作毛悉苅払候了、…,大隅禰寝文書,南北朝遺文中国四国編5-4716
永徳01,10,0,3,13811028,播磨,［学衆方評定引付］一、矢野庄損亡事／［　　］十石雖有所免、重半損之由歎申間［　　］免下於十石之旨、治定訖、,東寺百合文書ﾗ10,相生市史7-254
永徳01,12,0,7,13811231,京都,暴風、賀茂山木多倒、,続史愚抄中篇28,新訂増補国史大系
永徳01,12,0,23,13820116,播磨,［学衆方評定引付］（一、矢野庄）損亡事／［　　］有十石分御免之後、百姓等称焼［　　］捧上状於代官方之由…今更称焼田…御代官□済令参洛、言上之趣者、国中平均損亡無其隠候［　］当庄又捨置田地数町有之…御代官執申上者、重十石□可被免之、都合四十石損免也、,東寺百合文書ﾗ10,相生市史7-254
永徳01,12,0,23,13820116,播磨,［矢野庄代官明済注進状］東寺御領播磨国矢野庄例名損免事、先立既卅石雖被下候、当年損失之条、一国平均事、於当庄者…一向捨置候之下地数町、其外田地大略損亡之条、無其隠候、重不被下損免者、庄家可及牢篭之由、任実正可執申入候間、名主百姓等一同歎申候間、企参洛所令言上也、,教王護国寺文書598,相生市史8上433
永徳01,12,0,25,13820118,山城,［最勝光院方評定引付］最勝光院／注進 今日廿五日、大風破損事／合／大炊殿一宇…,東寺百合文書る7,東寺文書5
永徳02,0,0,0,13820123,山城,注進 東西九条御年貢有足散用事 永徳二年…除当年分／三石一升 深草損亡／六斗六升七合 西山損亡／四斗五升 舟津損亡／已上四石一斗二升七合…,東西九条年貢算用状,教王護国寺文書2-612
永徳02,0,0,0,13820123,紀伊,［権大僧都覚有一跡配分目録］…下部 次郎童／彼式部阿闍梨ハ、本但馬法眼之本宮ノ師職也、不思儀之飢饉之時、法眼ヲ憑テ、被扶持ヲ時、旦那ヲ所譲テ、始テ先達スル也、此由ヲ心得ヘキ也、以上、,紀伊米良文書,南北朝遺文中国四国編5-4780
永徳02,2,0,0,13820324,播磨,［学衆方（矢野庄）年貢等散用状］…一、栗事／合壱石九斗八升　依去年旱魃、不納之、,東寺百合文書ｦ24,相生市史8上438
永徳03,0,0,0,13830211,丹波,［大山庄年貢算用状］…一石四斗八升二合 永徳三年水損／…,東寺百合文書ノ,兵庫県史中世6-298
康暦05,0,0,0,13830211,天下,（弘前）天下飢饉、,日記,八木橋文庫
永徳03,5,0,24,13830703,京都,頃日、洛中疫病流行、,続史愚抄中篇29,新訂増補国史大系
永徳03,11,0,0,13831203,播磨,［学衆方評定引付］一、矢野庄損亡事／重五石被免了、已上十五石也、,東寺百合文書ﾈ57,相生市史7-257
元中01,0,0,0,13840131,京都,霖雨洪水、,後太平記,日本災異志
至徳01,2,0,28,13840328,改元,革令（甲子）、,皇年代私記,東大謄写本
至徳01,3,0,0,13840331,美濃,大雪、,荘厳講執事帳,白山史料集下
至徳01,3,0,15,13840414,播磨,［学衆方（矢野庄）年貢等散用状］…一、夏麦事…六升二合五勺　永徳三年新河成…一、大豆事…八斗九升二合八勺　先々河成并永徳三年至新河成マテ定…一、栗事…百十文　現納残分、依大風無之、,東寺百合文書ｦ26,相生市史8上457
元中01,4,0,28,13840526,改元,依革命也、,南朝公卿補任,古事類苑1
至徳01,8,0,0,13840826,下野,常行堂修正御念仏二季御勤衣服料事、自往古毎年八月十八日被皆納候処、今年初符所郷分拾七貫九百八十三文悉以不弁済候、前代未聞事候哉、名主宝積房其罪科難遁候（未進は川成の天災によるか、新川武紀『下野中世史の新研究』316頁）、,輪王寺文書40,栃木県史中世1
至徳01,10,0,0,13841122,加賀,大風、,産福寺年代記,加能地域史11
至徳01,10,0,9,13841130,甲斐,大洪水、,妙法寺記,富士吉田市史資料叢書10
至徳02,0,0,0,13850218,遠江,至徳弐年乙丑、大水の年、六そく令免許、,孕石文書,静岡県史資料編7
元中02,0,0,0,13850218,諸国,夏、諸国ともに大に旱魃す、諸作物既にかれんとす、時に此の賢之丞草家の辺りに、少シの堀り溜淵ありけれハ、此水を汲んて、日蔭野舞子田畑を潤す、,日輪山清明寺代々記,泉南市史史料編
元中02,3,0,3,13850420,甲斐,大雪降、八尺、,南方紀伝下,改定史籍集覧3
至徳02,6,0,11,13850726,三河,［嶋田兼将書状 増長院宛］（三河額田郡山中郷）…当年水損迷惑仕候、毎年損否申も事之煩にて候へハ、三百貫文請切申度候、,東寺百合文書ミ,愛知県史資料編9-468
至徳02,7,0,2,13850816,三河,［嶋田兼将書状 増長院宛］（三河額田郡山中郷）…将又当年洪水、此辺以外候て、堤とも所々切候て、令損亡候、…当所（額田郡山中郷）取分て洪水にて、水損之由、申候間、令迷惑候、,東寺百合文書ウ,愛知県史資料編9-470
至徳02,8,0,11,13850923,山城,（上野庄、前欠）御庄早田事…此内八反水ノ損ヲ申、,山城国上野庄早田田数注進状,教王護国寺文書2-623
至徳02,8,0,15,13850927,遠江,大風、,瑠璃山年録残編,史料綜覧7-160
至徳02,9,0,11,13851023,京都,［斎藤聖信書状写 荒瀬入道宛］…当年ハ京都大風、大水にて、たいりやくそんはう候程に、在京候哉、可有御察候、此段よくよく御心得候て、御ひろうあるへく候、万事たのミ入存候、／…,肥後阿蘇家文書,南北朝遺文九州編6-5927
至徳02,10,0,28,13851209,若狭,［太良庄地頭方評定引付］…一、当庄損亡事、百姓并代官已下注進之間、…重以起請文申入之間、申談領家方、国中無其隠上者、以平均分両方十石分、被下損免了、,東寺百合文書タ函36,若狭国太良荘史料集成4
至徳03,6,0,0,13860705,美濃,大洪水、,荘厳講執事帳,白山史料集下
至徳03,6,0,10,13860714,美濃,［荘厳講執事帳］巳刻大洪水、其時水金台坊ウク、,長瀧寺文書,愛知県史資料編9-487
至徳03,7,0,26,13860829,京都,依炎旱被行七壇水天供、＜三十日雨＞,続史愚抄中篇29,新訂増補国史大系
至徳03,8,0,13,13860915,播磨,［学衆方評定引付］当庄（矢野）名主百姓等旱魃損亡目安［　］挙状披露仕了…以外［　］之至候、,東寺百合文書ﾈ60,相生市史7-259
元中04,0,0,0,13870129,諸国,諸国、疫疾流行、,和漢合符,日本災異志
元中04,0,0,0,13870129,京都,是春、疾病流行、,実冬卿記.迎陽記.和漢合雲,史料綜覧7-172
元中04,3,0,0,13870328,天下,大地震、天下疫病、疱瘡流行、,異本塔寺長帳,中世東国災害史略年表
至徳04,3,0,8,13870404,播磨,［学衆方（矢野庄）年貢等散用状］…八斗七升七合三勺 至徳二年新川…一、大豆事…五升五合三勺　至徳二年川成…,教王護国寺文書634,相生市史8上484
至徳04,3,0,20,13870416,世間,頃日、世間、病事流布、,続史愚抄中篇29,新訂増補国史大系
至徳04,7,0,0,13870823,能登,大風、,永光寺年代記,加能史料研究2
嘉慶01,8,0,23,13871013,改元,疾疫、,皇年代私記,東大謄写本
嘉慶01,8,0,23,13871013,改元,詔曰…去春、疾疫流行、今茲長幼夭折…大赦天下、,迎陽記,日本疾病史
嘉慶01,8,0,28,13871018,山城,東西九条深草内検帳事／合／一段 損亡二斗二升、得米二斗 左衛門五郎／（ほか五筆）…已上得米一石五斗内 二斗カリヤ／已上損米一石四斗五升、,山城国久世庄人夫役帳裏文書,教王護国寺文書3-918
嘉慶01,11,0,8,13880105,播磨,［学衆方評定引付］矢野庄損亡事、…自代官方、内々被申間、重三石分、被下候了、都合十三石、,東寺百合文書ﾗ11,相生市史7-260
嘉慶02,0,0,0,13880217,丹波,［大山庄年貢米引物并未進注文］…一、損亡事 西田井四町七段卅代／分米 二十五石一斗四升／…一、一井谷方損亡事／田地八町二段三十代／六石御免／一段別ニ七升二合定／…,東寺百合文書に,兵庫県史中世6-312
嘉慶02,0,0,0,13880217,丹波,［大山庄年貢算用状］…畠地子分者、損亡間、不弁申候、,東寺百合文書ま,兵庫県史中世6-313
嘉慶02,0,0,0,13880217,三河,［明徳1.6.19 嶋田兼将書状］又去々年（嘉慶2）損亡事、以代官申入候処、参十貫可有御免之由、示仰候之間、余少分之由、歎申候ニ、軈而其をも不可有御免之由、承候、驚存候、,東寺百合文書,愛知県史資料編9-585
嘉慶02,5,0,0,13880613,陸奥,大雪降、,加納年代記,石巻の歴史1
嘉慶02,5,0,0,13880613,京都,大雪降、,南方紀伝下,日本の気象史料
嘉慶02,8,0,23,13881001,改元,依疾疫也、,皇年代私記,改定史籍集覧19
康応01,2,0,9,13890315,改元,病事、,皇年代私記,東大謄写本
康応01,3,0,15,13890419,安芸,夜に入て、なを大風烈しくて、神なり浪すさまじければ、はし舟にて、たゞ御一所ばかり、田島といふ浦ばたの海人の家に、草のおましをよそひておはします、舟どもは、海上に猶とゞまりぬ、,厳島詣記,後鑑2
康応01,4,0,13,13890517,鎌倉,鎌倉前浜血成、,神明鏡,後鑑2
康応01,6,0,0,13890702,美濃,大洪水、,荘厳講執事帳,白山史料集下
康応01,6,0,5,13890706,石見,［康応1.11.2 室町幕府御教書写　周布弾正少弼（兼仲）宛］石見国周布郷事、先年度々洪水之時、損失之上、依今年＜康応元＞六月五日、同七日、両度洪水、大略損亡之由、守護人大内左京権大夫義弘注進之上者、於向後、公田拾町分、諸御公事、可令勤仕之状、依仰執達如件、,萩藩閥閲録121-1,南北朝遺文中国四国編6-5227
元中06,8,0,0,13890830,京都,七月七日より八月末まで、大雨ふる、,南方紀伝下,後鑑2
